time,latitude,longitude,depth,mag,id,place
1981-01-30T08:52:44.100Z,51.744,176.274,33,7,usp0001byq,"Rat Islands, Aleutian Islands, Alaska"
1981-01-18T18:11:28.000Z,38.64,142.75,33,7,gcmtc011881e,"near the east coast of Honshu, Japan"
1980-11-08T10:27:34.000Z,41.117,-124.253,19,7.2,usp0001aq1,offshore Northern California
1980-11-08T10:27:34.000Z,41.12,-124.25,19,7.3,gcmtz110880a,offshore Northern California
1980-10-25T11:00:05.100Z,-21.89,169.853,33,7.2,usp0001aez,southeast of the Loyalty Islands
1980-10-10T12:25:23.500Z,36.195,1.354,10,7.3,usp0001a5w,northern Algeria
1980-07-17T19:42:23.200Z,-12.525,165.916,33,7.9,usp00018y0,Santa Cruz Islands
1980-07-08T23:19:19.800Z,-12.41,166.381,33,7.5,usp00018r3,Santa Cruz Islands
1980-02-23T05:51:03.200Z,43.53,146.753,44,7,usp00015mw,Kuril Islands
1979-12-12T07:59:03.300Z,1.598,-79.358,24,7.7,usp00014ey,near the coast of Ecuador
1979-11-27T17:10:32.900Z,33.962,59.726,10,7.1,usp000147t,eastern Iran
1979-10-23T09:51:06.700Z,-10.615,161.284,22,7.1,usp00013nn,Solomon Islands
1979-10-12T10:25:22.300Z,-46.675,165.707,33,7.4,usp00013ck,off the west coast of the South Island of New Zealand
1979-09-12T05:17:51.400Z,-1.679,136.04,5,7.9,usp00012wp,"Biak region, Indonesia"
1979-08-26T14:31:22.100Z,19.066,122.096,15,7.1,usp00012mz,"Babuyan Islands region, Philippines"
1979-03-14T11:07:16.300Z,17.813,-101.276,49,7.6,usp0000zbw,"Guerrero, Mexico"
1979-02-28T21:27:06.100Z,60.642,-141.593,15,7.1,usp0000z2a,Southern Alaska
1978-12-23T11:23:12.000Z,23.247,122.075,33,7,usp0000y1y,Taiwan region
1978-11-29T19:52:47.600Z,16.01,-96.591,18,7.7,usp0000xp7,"Oaxaca, Mexico"
1978-11-05T22:02:07.100Z,-11.132,162.136,33,7.1,usp0000x9z,Solomon Islands
1978-09-16T15:35:56.600Z,33.386,57.434,33,7.4,usp0000wjx,eastern Iran
1978-08-23T00:38:32.200Z,10.204,-85.222,56,7,usp0000w5v,Costa Rica
1978-07-23T14:42:36.900Z,22.282,121.512,17,7.4,usp0000vpz,Taiwan region
1978-06-17T15:11:33.500Z,-17.098,-172.264,33,7,usp0000v3r,Tonga region
1978-06-12T08:14:26.400Z,38.19,142.028,44,7.7,usp0000v0f,"near the east coast of Honshu, Japan"
1978-03-24T21:05:48.200Z,42.839,78.606,33,7.1,usp0000tn6,Kyrgyzstan
1978-03-24T19:47:50.700Z,44.244,148.862,33,7.6,usp0000tmy,Kuril Islands
1978-03-23T03:15:20.300Z,44.932,148.439,33,7.5,usp0000tjh,Kuril Islands
1978-02-09T21:35:12.700Z,-30.683,-177.358,33,7.2,usp0000swb,"Kermadec Islands, New Zealand"
1977-11-23T09:26:24.700Z,-31.028,-67.767,13,7.4,usp0000rp1,"San Juan, Argentina"
1977-10-10T11:53:53.600Z,-25.856,-175.406,33,7.2,usp0000qzg,south of Tonga
1977-08-26T19:50:01.400Z,-59.426,-20.508,33,7.1,usp0000qbd,east of the South Sandwich Islands
1977-08-19T06:08:55.200Z,-11.085,118.464,33,7.9,usp0000q62,"south of Sumbawa, Indonesia"
1977-07-29T11:15:45.300Z,-8.031,155.538,33,7.2,usp0000px4,Solomon Islands
1977-04-21T04:24:09.600Z,-9.965,160.731,33,7.5,usp0000nh4,Solomon Islands
1977-04-20T23:49:13.100Z,-9.844,160.822,33,7.5,usp0000ngh,Solomon Islands
1977-04-20T23:42:50.500Z,-9.89,160.348,19,7.5,usp0000ngg,Solomon Islands
1977-04-02T07:15:22.700Z,-16.696,-172.095,33,7.6,usp0000n82,Samoa Islands region
1977-03-18T21:43:52.400Z,16.773,122.327,37,7,usp0000myv,"Luzon, Philippines"
1976-11-24T12:22:18.800Z,39.121,44.029,36,7.3,usp0000kf0,Turkey-Iran border region
1976-10-29T02:51:07.600Z,-4.517,139.918,33,7.1,usp0000k3d,"Papua, Indonesia"
1976-08-16T16:11:07.300Z,6.262,124.023,33,7.9,usp0000hvb,"Mindanao, Philippines"
1976-07-28T10:45:35.200Z,39.664,118.401,26,7.4,usp0000hk6,"Hebei, China"
1976-07-27T19:42:54.600Z,39.57,117.978,23,7.5,usp0000hjg,"Tianjin-Hebei border region, China"
1976-07-11T20:41:47.500Z,7.409,-78.127,3,7,usp0000h9g,Panama
1976-06-25T19:18:56.900Z,-4.603,140.091,33,7.1,usp0000h1p,"Papua, Indonesia"
1976-06-20T20:53:13.400Z,3.397,96.318,33,7,usp0000gzb,"northern Sumatra, Indonesia"
1976-05-29T14:00:18.500Z,24.531,98.71,10,7,usp0000gm8,Myanmar-China border region
1976-05-17T02:58:40.600Z,40.381,63.472,10,7,usp0000gcj,western Uzbekistan
1976-04-08T02:40:27.000Z,40.311,63.773,33,7,usp0000ft0,western Uzbekistan
1976-02-04T09:01:43.400Z,15.324,-89.101,5,7.5,usp0000ex3,Guatemala
1976-01-21T10:05:24.100Z,44.915,149.123,41,7,usp0000ekj,Kuril Islands
1976-01-14T16:47:33.500Z,-28.427,-177.657,33,8,usp0000ee7,Kermadec Islands region
1975-12-26T15:56:38.700Z,-16.264,-172.467,33,7.8,usp0000e2t,Samoa Islands region
1975-11-29T14:47:40.400Z,19.334,-155.024,5,7.1,usp0000dsc,"Hawaii region, Hawaii"
1975-10-31T08:28:02.600Z,12.54,125.993,50,7.2,usp0000dc1,"Samar, Philippines"
1975-10-11T14:35:15.000Z,-24.894,-175.119,9,7.8,usp0000d42,south of Tonga
1975-10-06T22:24:16.200Z,-12.519,166.499,54,7,usp0000d2p,Santa Cruz Islands
1975-10-01T03:29:58.900Z,-4.882,102.198,33,7,usp0000d0m,"southern Sumatra, Indonesia"
1975-07-20T19:54:27.700Z,-7.104,155.152,44,7.7,usp0000c2s,Solomon Islands
1975-07-20T14:37:39.900Z,-6.59,155.054,49,7.9,usp0000c24,"Bougainville region, Papua New Guinea"
1975-06-10T13:47:14.500Z,43.024,147.734,15,7,usp0000bdp,Kuril Islands
1975-05-26T09:11:51.500Z,35.997,-17.649,33,7.9,usp0000b6e,Azores-Cape St. Vincent Ridge
1975-05-10T14:27:38.700Z,-38.183,-73.232,6,7.7,usp0000az9,"Bio-Bio, Chile"
1975-02-04T11:36:07.500Z,40.641,122.58,33,7,usp00009ss,"Liaoning, China"
1975-02-02T08:43:39.100Z,53.113,173.497,10,7.6,usp00009ry,"Near Islands, Aleutian Islands, Alaska"
1974-11-09T12:59:49.800Z,-12.5,-77.786,6,7.2,usp00008qy,near the coast of central Peru
1974-10-23T06:14:54.000Z,-8.42,154.034,48,7.2,usp00008hm,D'Entrecasteaux Islands region
1974-10-08T09:50:58.100Z,17.3,-62,47,7.5,usp00008aq,"Antigua and Barbuda region, Leeward Islands"
1974-10-03T14:21:29.100Z,-12.265,-77.795,13,7.6,usp0000888,near the coast of central Peru
1974-08-18T10:44:12.800Z,-38.453,-73.431,36,7.1,usp00007nz,"Araucania, Chile"
1974-08-11T01:13:55.500Z,39.457,73.83,9,7.3,usp00007j0,Kyrgyzstan-Tajikistan-Xinjiang border region
1974-07-13T01:18:22.800Z,7.747,-77.688,12,7.3,usp000072y,Panama-Colombia border region
1974-07-02T23:26:26.600Z,-29.082,-175.954,33,7.2,usp00006zm,Kermadec Islands region
1974-02-01T03:12:33.100Z,-7.383,155.575,40,7.1,usp000053r,Solomon Islands
1974-01-31T23:30:05.300Z,-7.461,155.894,34,7,usp000053h,Solomon Islands
1974-01-10T08:51:13.300Z,-14.434,166.863,34,7.2,usp00004vu,Vanuatu
1973-12-29T00:19:31.100Z,-15.117,166.896,47,7.2,usp00004py,Vanuatu
1973-12-28T13:41:45.800Z,-14.464,166.601,26,7.5,usp00004p9,Vanuatu
1973-10-06T15:07:37.300Z,-60.823,-21.549,33,7,usp00003qs,east of the South Sandwich Islands
1973-06-24T02:43:25.500Z,43.318,146.442,50,7.1,usp00002bv,Kuril Islands
1973-06-17T03:55:02.900Z,43.233,145.785,48,7.7,usp0000270,"Hokkaido, Japan region"
1973-03-17T08:30:51.800Z,13.372,122.787,33,7,usp00000z7,"Luzon, Philippines"
1973-02-28T06:37:49.500Z,50.486,156.584,27,7.2,usp00000rx,Kuril Islands
1973-02-06T10:37:10.100Z,31.398,100.581,33,7.4,usp00000dz,"western Sichuan, China"
1973-01-30T21:01:12.500Z,18.481,-102.996,43,7.5,usp00000bf,"Michoacan, Mexico"
1972-12-04T10:16:12.000Z,33.362,140.827,55,7.4,iscgem765618,"Izu Islands, Japan region"
1972-12-02T00:19:52.000Z,6.405,126.64,60,8,iscgem765501,"Mindanao, Philippines"
1972-11-02T19:55:22.000Z,-20.122,168.949,20,7,iscgem766936,"Loyalty Islands, New Caledonia"
1972-08-17T23:44:09.000Z,-6.05,152.932,20,7.5,iscgem770672,"New Britain region, Papua New Guinea"
1972-07-30T21:45:17.000Z,56.724,-135.853,25,7.6,iscgem772060,Southeastern Alaska
1972-06-11T16:41:04.000Z,3.752,124.221,330.8,7.7,iscgem772416,Celebes Sea
1972-05-22T20:45:57.000Z,-17.76,-175.066,222.1,7.1,iscgem773729,Tonga
1972-04-28T23:32:11.000Z,-5.154,154.191,409.9,7.2,iscgem774887,"Bougainville region, Papua New Guinea"
1972-04-25T19:30:07.000Z,13.402,120.275,25,7.5,iscgem774772,"Mindoro, Philippines"
1972-04-24T09:57:21.000Z,23.564,121.539,22.2,7,iscgem774714,Taiwan
1972-03-30T05:34:53.000Z,-25.758,179.665,495.8,7.2,iscgem775781,south of the Fiji Islands
1972-02-29T09:23:01.000Z,33.453,140.929,59.8,7.2,iscgem776553,"Izu Islands, Japan region"
1972-02-14T23:29:53.000Z,-11.481,166.339,101.8,7.4,iscgem776200,Santa Cruz Islands
1972-01-25T03:41:24.000Z,23.107,121.974,25,7.1,iscgem777209,Taiwan
1972-01-25T02:06:24.000Z,22.632,122.269,25,7.3,iscgem777208,Taiwan region
1972-01-23T21:17:54.000Z,-13.248,166.407,35,7,iscgem777164,Vanuatu
1971-12-15T08:29:57.000Z,55.959,163.269,27.5,7.6,iscgem777750,"off the east coast of the Kamchatka Peninsula, Russia"
1971-11-24T19:35:33.000Z,52.803,159.199,125,7.3,iscgem778805,"off the east coast of the Kamchatka Peninsula, Russia"
1971-11-21T05:57:12.000Z,-11.857,166.557,113.1,7.1,iscgem778697,Santa Cruz Islands
1971-09-16T06:22:40.000Z,-5.912,130.603,131,7,iscgemsup780358,Banda Sea
1971-09-05T18:35:30.000Z,46.505,141.199,18.1,7.3,iscgem779972,"Sakhalin, Russia"
1971-08-02T07:24:58.000Z,41.415,143.416,54.8,7.1,iscgem780829,"Hokkaido, Japan region"
1971-07-27T02:02:49.000Z,-2.839,-77.322,120,7.4,iscgem782797,Peru-Ecuador border region
1971-07-26T02:25:00.000Z,-5.116,152.282,40,7,iscgemsup782694,"New Britain region, Papua New Guinea"
1971-07-26T01:23:22.000Z,-4.817,153.172,40,8.1,iscgem782684,"New Ireland region, Papua New Guinea"
1971-07-19T00:14:46.000Z,-5.754,153.868,35,7,iscgem782440,"New Ireland region, Papua New Guinea"
1971-07-14T06:11:30.000Z,-5.524,153.85,40,8,iscgem782181,"New Ireland region, Papua New Guinea"
1971-07-09T03:03:20.000Z,-32.601,-71.076,60.3,7.8,iscgem782010,"Valparaiso, Chile"
1971-05-18T22:44:43.000Z,63.952,145.965,10,7,iscgem784704,"Magadanskaya Oblast', Russia"
1971-05-02T06:08:27.000Z,51.396,-177.318,24.2,7,iscgem784013,"Andreanof Islands, Aleutian Islands, Alaska"
1971-04-08T07:45:59.000Z,-4.33,102.285,75,7,iscgemsup785445,"southern Sumatra, Indonesia"
1971-02-08T21:04:20.000Z,-63.398,-61.377,12.5,7,iscgem787022,South Shetland Islands
1971-02-07T02:29:30.000Z,51.409,-176.974,28.9,7,iscgem786954,"Andreanof Islands, Aleutian Islands, Alaska"
1971-02-04T15:33:29.000Z,0.653,98.711,30,7,iscgem786889,"Nias region, Indonesia"
1971-01-10T07:17:05.000Z,-3.184,139.722,30,7.7,iscgem788036,"Papua, Indonesia"
1971-01-03T17:35:41.000Z,-55.918,-2.668,15,7.1,iscgem787884,southern Mid-Atlantic Ridge
1970-12-10T04:34:41.000Z,-4.026,-80.542,25,7.2,iscgem789028,Peru-Ecuador border region
1970-12-02T15:54:22.000Z,-11.154,163.377,30,7,iscgem788837,Solomon Islands
1970-08-30T17:46:10.000Z,52.301,151.613,647.6,7.3,iscgem793336,Sea of Okhotsk
1970-07-31T17:08:05.000Z,-1.597,-72.532,644.8,8,iscgem794176,Colombia
1970-07-29T10:16:22.000Z,25.977,95.34,76.1,7,iscgem794100,Myanmar
1970-07-25T22:41:14.000Z,32.053,131.782,45,7,iscgem794013,"Kyushu, Japan"
1970-06-24T13:09:13.000Z,51.692,-131.055,18.3,7.4,iscgem794827,"Haida Gwaii Region, Canada"
1970-06-15T11:14:51.000Z,-54.476,-64.499,10,7.2,iscgem794605,"Tierra del Fuego, Argentina region"
1970-06-14T00:00:11.000Z,-52.028,-74.07,15,7,iscgem794565,"near the coast of Magallanes, Chile"
1970-06-11T16:46:34.000Z,-59.232,158.902,15,7.3,iscgem794513,Macquarie Island region
1970-05-31T20:23:29.000Z,-9.183,-78.737,45,7.9,iscgem796163,near the coast of northern Peru
1970-05-27T12:05:07.000Z,27.236,140.23,390,7.1,iscgem796043,"Bonin Islands, Japan region"
1970-04-29T14:01:35.000Z,14.52,-92.653,35,7.3,iscgem797311,"offshore Chiapas, Mexico"
1970-04-07T05:34:06.000Z,15.791,121.63,25,7.4,iscgem796378,"Luzon, Philippines"
1970-02-28T10:52:33.000Z,52.487,-174.915,164.1,7.1,iscgem799531,"Andreanof Islands, Aleutian Islands, Alaska"
1970-01-10T12:07:07.000Z,6.785,126.682,40,7.2,iscgem799944,"Mindanao, Philippines"
1970-01-04T17:00:41.000Z,24.185,102.543,11.3,7.1,iscgem799712,"Yunnan, China"
1969-12-25T21:32:31.000Z,15.648,-59.694,20,7.2,iscgem801426,"east of Dominica, Leeward Islands"
1969-11-22T23:09:40.000Z,57.65,163.554,35,7.4,iscgem802552,"near the east coast of the Kamchatka Peninsula, Russia"
1969-11-21T02:05:38.000Z,2.005,94.489,25,7.6,iscgem802491,off the west coast of northern Sumatra
1969-08-14T14:19:04.000Z,43.313,147.647,27.5,7.1,iscgem805782,Kuril Islands
1969-08-11T21:27:40.000Z,43.599,147.385,25,7.5,iscgemsup805431,Kuril Islands
1969-04-21T07:19:28.000Z,32.15,131.938,38.6,7,iscgem810045,"Kyushu, Japan"
1969-02-28T02:40:32.000Z,36.033,-10.613,10,7.8,iscgem812637,Azores-Cape St. Vincent Ridge
1969-02-23T00:36:58.000Z,-3.201,118.904,15,7,iscgem812497,"Sulawesi, Indonesia"
1969-02-11T22:16:13.000Z,-6.784,126.581,430.5,7.2,iscgem812115,Banda Sea
1969-02-10T22:58:06.000Z,-22.797,178.82,660,7.2,iscgem812084,south of the Fiji Islands
1969-01-30T10:29:41.000Z,4.569,127.306,60,7.6,iscgem813688,"Kepulauan Talaud, Indonesia"
1969-01-19T18:50:53.000Z,-14.849,167.345,112.9,7.1,iscgem813304,Vanuatu
1969-01-19T07:02:09.000Z,44.985,143.238,244.7,7,iscgem813290,"Hokkaido, Japan region"
1969-01-05T13:26:43.000Z,-7.97,158.888,60,7,iscgem812898,Solomon Islands
1968-10-23T21:04:44.000Z,-3.33,143.286,15,7,iscgem816232,"near the north coast of New Guinea, Papua New Guinea"
1968-10-07T19:20:20.000Z,26.358,140.635,500,7.3,iscgem815709,"Bonin Islands, Japan region"
1968-09-26T18:02:54.000Z,-30.62,-177.914,50,7.1,iscgem817404,"Kermadec Islands, New Zealand"
1968-08-31T10:47:43.000Z,34.158,59.083,10,7.1,iscgem818488,northeastern Iran
1968-08-18T18:38:32.000Z,-10.188,159.914,543.1,7.3,iscgem818136,Solomon Islands
1968-08-14T22:14:23.000Z,0.157,119.802,20,7.2,iscgem818025,"Minahasa, Sulawesi, Indonesia"
1968-08-10T02:07:06.000Z,1.514,126.234,23,7.6,iscgem817844,Molucca Sea
1968-08-02T14:06:43.000Z,16.519,-97.739,25,7.3,iscgem817583,"Oaxaca, Mexico"
1968-08-01T20:19:22.000Z,16.316,122.067,25,7.6,iscgem817557,"Luzon, Philippines"
1968-07-25T07:23:07.000Z,-30.725,-178.217,45,7.3,iscgem819340,"Kermadec Islands, New Zealand"
1968-06-12T13:41:53.000Z,39.503,143.07,32.1,7,iscgem820211,"off the east coast of Honshu, Japan"
1968-05-28T13:27:19.000Z,-2.85,139.353,45,7.5,iscgem823104,"near the north coast of Papua, Indonesia"
1968-05-23T17:24:18.000Z,-41.659,172.02,20,7.2,iscgem822588,South Island of New Zealand
1968-05-20T21:09:46.000Z,44.822,150.219,28.3,7,iscgem822412,east of the Kuril Islands
1968-05-20T07:13:09.000Z,-30.799,-178.11,55,7,iscgem822391,"Kermadec Islands, New Zealand"
1968-05-16T10:39:02.000Z,41.43,142.864,25,7.9,iscgem822083,"Hokkaido, Japan region"
1968-05-16T00:49:02.000Z,40.86,143.435,29.9,8.2,iscgem821946,"off the east coast of Honshu, Japan"
1968-04-01T00:42:07.000Z,32.449,132.269,34.2,7.5,iscgem823387,"Shikoku, Japan"
1968-02-26T10:50:19.000Z,22.733,121.368,25,7.1,iscgem826743,Taiwan region
1968-02-19T22:45:45.000Z,39.368,24.957,15,7.2,iscgem826342,Aegean Sea
1968-02-12T05:44:45.000Z,-5.42,153.368,30,7.3,iscgem826088,"New Ireland region, Papua New Guinea"
1968-01-29T10:19:07.000Z,43.566,146.741,36.9,7.4,iscgem827772,Kuril Islands
1967-12-25T01:23:32.000Z,-5.208,153.742,35,7.2,iscgem828730,"New Ireland region, Papua New Guinea"
1967-12-21T02:25:26.000Z,-21.865,-69.939,45,7.3,iscgem828604,"Antofagasta, Chile"
1967-10-15T08:00:52.000Z,11.925,-85.872,160.4,7.1,iscgem830329,Nicaragua
1967-10-09T17:21:49.000Z,-21.182,-179.186,636.8,7.2,iscgem830163,Fiji region
1967-09-20T09:39:16.000Z,-49.736,164.009,20,7,iscgem831453,"Auckland Islands, New Zealand region"
1967-09-03T21:07:29.000Z,-10.656,-79.674,15,7,iscgem830900,off the coast of central Peru
1967-07-22T16:57:00.000Z,40.751,30.8,30,7.4,iscgem833573,western Turkey
1967-02-15T16:11:12.000Z,-9.163,-71.274,600.4,7,iscgem838830,Peru-Brazil border region
1967-02-13T23:14:24.000Z,52.812,-34.14,10,7,iscgem838773,Reykjanes Ridge
1967-02-09T15:24:49.000Z,2.849,-74.798,55,7,iscgem838623,Colombia
1967-01-05T00:14:41.000Z,48.168,103.036,13.2,7,iscgem839412,central Mongolia
1966-12-31T22:15:19.000Z,-12.326,166.491,35,7.1,iscgem841184,Santa Cruz Islands
1966-12-31T18:23:09.000Z,-12.091,166.552,55,7.8,iscgem841173,Santa Cruz Islands
1966-12-28T08:18:07.000Z,-25.494,-70.55,25,7.7,iscgem841046,"Antofagasta, Chile"
1966-10-19T08:01:34.000Z,-1.571,-15.611,15,7,iscgem842636,north of Ascension Island
1966-10-17T21:42:00.000Z,-10.665,-78.228,40,8.1,iscgem842581,near the coast of central Peru
1966-09-08T21:15:56.000Z,2.388,128.49,115,7.7,iscgemsup843229,"Halmahera, Indonesia"
1966-06-22T20:29:07.000Z,-7.24,124.583,531.8,7,iscgem846755,Banda Sea
1966-06-15T00:59:50.000Z,-10.318,161.006,45,7.1,iscgem846454,Solomon Islands
1966-03-12T16:31:20.000Z,24.122,122.583,30,7.5,iscgem849160,Taiwan region
1965-09-04T14:32:51.000Z,58.09,-152.525,27.8,7,iscgem853605,"Kodiak Island region, Alaska"
1965-08-23T19:46:04.000Z,16.081,-95.867,25,7.4,iscgem854871,"Oaxaca, Mexico"
1965-08-13T12:40:32.000Z,-16.198,167.607,35,7.2,iscgem854556,Vanuatu
1965-08-13T12:40:10.000Z,-15.871,166.96,25,7.4,iscgem854555,Vanuatu
1965-08-11T22:31:51.000Z,-15.861,167.092,30,7.6,iscgem854473,Vanuatu
1965-08-11T03:40:58.000Z,-15.449,166.98,25,7.2,iscgem854451,Vanuatu
1965-08-02T13:19:57.000Z,-56.046,157.922,10,7.3,iscgem854292,Macquarie Island region
1965-07-02T20:58:40.000Z,52.99,-167.739,45,7.8,iscgem855112,"Fox Islands, Aleutian Islands, Alaska"
1965-06-11T03:34:04.000Z,44.578,148.699,58,7.2,iscgem855991,Kuril Islands
1965-06-11T03:33:47.000Z,44.608,149.022,40.7,7,iscgem855990,Kuril Islands
1965-05-20T00:40:27.000Z,-14.921,167.34,120,7.7,iscgem857011,Vanuatu
1965-03-30T02:27:06.000Z,50.282,177.959,20,7.6,iscgem858982,"Rat Islands, Aleutian Islands, Alaska"
1965-03-28T16:33:16.000Z,-32.522,-71.233,70,7.4,iscgem858940,"Valparaiso, Chile"
1965-03-14T15:53:07.000Z,36.405,70.724,207.8,7.4,iscgem858598,"Hindu Kush region, Afghanistan"
1965-02-23T22:11:47.000Z,-25.633,-70.679,35,7,iscgem860516,"near the coast of Antofagasta, Chile"
1965-02-04T08:40:44.000Z,51.443,179.605,30,7.3,iscgem859264,"Rat Islands, Aleutian Islands, Alaska"
1965-02-04T05:01:22.000Z,51.251,178.715,30.3,8.7,official19650204050122_30,"Rat Islands, Aleutian Islands, Alaska"
1965-01-24T00:11:17.000Z,-2.608,125.952,20,8.2,iscgem861299,"Kepulauan Sula, Indonesia"
1964-09-15T15:29:38.000Z,8.855,93.101,70,7.1,iscgemsup864419,"Nicobar Islands, India region"
1964-09-12T22:07:03.000Z,-48.969,164.285,20,7.6,iscgem864342,off the west coast of the South Island of New Zealand
1964-08-13T00:31:15.000Z,-5.557,154.249,388.3,7,iscgem865091,"Bougainville region, Papua New Guinea"
1964-07-09T16:39:51.000Z,-15.534,167.666,130,7.6,iscgemsup865885,Vanuatu
1964-07-06T07:22:13.000Z,18.136,-100.605,93.3,7.3,iscgem865780,"Guerrero, Mexico"
1964-06-23T01:26:38.000Z,43.222,146.159,71.3,7.1,iscgemsup867135,Kuril Islands
1964-06-16T04:01:43.000Z,38.399,139.29,15,7.6,iscgem866844,"near the west coast of Honshu, Japan"
1964-05-26T10:59:16.000Z,-56.323,-27.655,125,7.8,iscgem868048,South Sandwich Islands region
1964-05-07T07:58:15.000Z,40.328,138.969,20,7,iscgem867525,eastern Sea of Japan
1964-04-02T01:11:50.000Z,5.57,95.374,60,7,iscgem868224,"northern Sumatra, Indonesia"
1964-03-28T11:30:09.000Z,0.542,122.139,130,7.4,iscgemsup869903,"Minahasa, Sulawesi, Indonesia"
1964-03-28T03:36:16.000Z,60.908,-147.339,25,9.2,official19640328033616_30,Southern Alaska
1963-12-18T00:30:05.000Z,-24.749,-176.844,55,7.6,iscgem17294673,south of the Fiji Islands
1963-12-15T19:34:47.000Z,-4.813,108.045,661.5,7,iscgem17294667,Java Sea
1963-11-09T21:15:32.000Z,-9.127,-71.483,590.7,7.6,iscgem17294529,Peru-Brazil border region
1963-11-04T01:17:09.000Z,-6.843,129.684,65,8.1,iscgem17294492,Banda Sea
1963-10-20T00:53:12.000Z,44.726,150.547,28.2,7.8,iscgem873349,east of the Kuril Islands
1963-10-13T05:17:59.000Z,44.872,149.483,35,8.5,official19631013051759_30,Kuril Islands
1963-10-12T11:27:00.000Z,44.647,149.225,37.5,7,iscgem873224,Kuril Islands
1963-09-17T19:20:14.000Z,-10.466,165.36,45,7.2,iscgem17294275,Santa Cruz Islands
1963-09-15T00:46:55.000Z,-10.522,165.642,35,7.4,iscgem873068,Santa Cruz Islands
1963-08-25T12:18:14.000Z,-17.628,-178.684,570,7,iscgem872971,Fiji region
1963-08-15T17:25:09.000Z,-13.866,-69.414,550,7.7,iscgem17294122,southern Peru
1963-04-16T01:55:13.000Z,-1.05,128.043,30,7.1,iscgem872159,"Kepulauan Obi, Indonesia"
1963-04-16T01:29:23.000Z,-0.975,128.07,30,7.1,iscgem872157,"Halmahera, Indonesia"
1963-03-26T09:48:17.000Z,-29.992,-177.675,10,7.3,iscgem17293490,"Kermadec Islands, New Zealand"
1963-03-16T08:44:50.000Z,46.636,154.783,15,7.2,iscgem871982,east of the Kuril Islands
1963-02-26T20:14:10.000Z,-7.523,146.308,186.6,7.5,iscgem871885,"eastern New Guinea region, Papua New Guinea"
1963-02-13T08:50:04.000Z,24.411,122.094,30,7.2,iscgem17293338,Taiwan region
1962-12-08T21:27:21.000Z,-25.802,-63.21,588.7,7.2,iscgem875774,"Santiago Del Estero, Argentina"
1962-09-01T19:20:41.000Z,35.656,49.843,15,7,iscgem17292570,western Iran
1962-07-26T08:14:46.000Z,7.512,-82.729,25,7.2,iscgem17292186,south of Panama
1962-05-21T21:15:37.000Z,-20.088,-177.459,390,7.5,iscgem874777,Fiji region
1962-05-15T05:23:49.000Z,-7.351,128.218,30.2,7.1,iscgem874743,"Kepulauan Barat Daya, Indonesia"
1962-05-11T14:11:54.000Z,16.96,-99.741,25,7,iscgem17291824,"Guerrero, Mexico"
1962-04-23T05:58:13.000Z,42.506,143.734,60,7.1,iscgem874610,"Hokkaido, Japan region"
1962-04-12T00:52:44.000Z,38.022,142.789,28,7.3,iscgem874529,"near the east coast of Honshu, Japan"
1962-03-17T20:47:34.000Z,10.767,-43.255,10,7.3,iscgem874380,northern Mid-Atlantic Ridge
1962-02-14T06:36:05.000Z,-37.845,-72.885,30,7.1,iscgem17291428,"Araucania, Chile"
1961-09-08T11:26:32.000Z,-56.332,-27.345,100.9,7.1,iscgem877339,South Sandwich Islands region
1961-09-01T00:09:39.000Z,-59.274,-26.801,129.2,7.3,iscgem17290909,South Sandwich Islands region
1961-08-31T01:48:39.000Z,-10.688,-70.925,597.5,7.2,iscgem877295,Peru-Brazil border region
1961-08-19T05:09:51.000Z,-10.75,-70.775,612.2,7.6,iscgem877215,Peru-Brazil border region
1961-08-11T15:51:36.000Z,43.056,145.101,43.9,7.1,iscgem877175,"Hokkaido, Japan region"
1961-07-23T21:51:09.000Z,-18.307,168.29,25,7.3,iscgem877044,Vanuatu
1961-07-18T14:03:41.000Z,29.692,131.683,30.6,7,iscgem877000,"southeast of the Ryukyu Islands, Japan"
1961-04-13T16:34:44.000Z,39.762,77.712,35,7,iscgem17290245,"southern Xinjiang, China"
1961-03-07T10:10:40.000Z,-28.866,-175.568,30,7,iscgem876217,Kermadec Islands region
1961-02-26T18:10:52.000Z,31.739,131.475,35,7.5,iscgem876175,"Kyushu, Japan"
1961-01-16T12:12:30.000Z,36.226,141.815,30,7,iscgem875970,"near the east coast of Honshu, Japan"
1961-01-16T07:20:13.000Z,36.121,141.758,30,7.2,iscgem875966,"near the east coast of Honshu, Japan"
1960-12-02T09:10:48.000Z,-24.732,-70.297,35,7.3,iscgem880905,"Antofagasta, Chile"
1960-11-24T06:52:47.000Z,-24.678,-176.248,30,7.2,iscgem880846,south of the Fiji Islands
1960-11-20T22:01:57.000Z,-6.775,-80.918,15,7.6,iscgem880820,near the coast of northern Peru
1960-11-01T08:45:59.000Z,-38.467,-75.031,20,7.4,iscgem880670,"off the coast of Araucania, Chile"
1960-06-20T02:01:14.000Z,-38.154,-72.917,25,7,iscgem879577,"Araucania, Chile"
1960-06-06T05:55:48.000Z,-45.785,-72.889,15,7.8,iscgem879416,"Aisen, Chile"
1960-05-22T19:11:20.000Z,-38.143,-73.407,25,9.5,official19600522191120_30,"Bio-Bio, Chile"
1960-05-22T18:56:02.000Z,-38.061,-73.039,25,7.8,official19600522185602_30,"Araucania, Chile"
